stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
zone_CHEVALLERIE,,"CHEVALLERIE",,47.554706,-0.659666,,,1,,,0
zone_CHEVALLERIE_45,,"CHEVALLERIE 45",,47.446063,-0.458667,,,1,,,0
zone_CHEVRIERE,,"CHEVRIERE",,47.423934,-0.609147,,,1,,,0
zone_CHOUTEAU,,"CHOUTEAU",,47.446223,-0.496815,,,1,,,0
zone_CHU_-_HOPITAL,,"CHU - HOPITAL",,47.481483,-0.553597,,,1,,,0
zone_CIMETIERE_D'AVRILLE,,"CIMETIERE D'AVRILLE",,47.506595,-0.590449,,,1,,,0
zone_CIMETIERE_DE_L'EST,,"CIMETIERE DE L'EST",,47.472124,-0.527746,,,1,,,0
zone_CIMETIERE_DE_L'OUEST,,"CIMETIERE DE L'OUEST",,47.479301,-0.569693,,,1,,,0
zone_CIMETIERE_DE_SARRIGNE,,"CIMETIERE DE SARRIGNE",,47.501488,-0.387446,,,1,,,0
zone_CIMETIERE_DE_TRELAZE,,"CIMETIERE DE TRELAZE",,47.446408,-0.462376,,,1,,,0
zone_CIMETIERE_DES_PONTS_DE_CE,,"CIMETIERE DES PONTS DE CE",,47.434365,-0.529839,,,1,,,0
zone_CITE_UNIVERSITAIRE,,"CITE UNIVERSITAIRE",,47.478912,-0.597917,,,1,,,0
zone_CITRONNELLE,,"CITRONNELLE",,47.479429,-0.633733,,,1,,,0
zone_CLAIE,,"CLAIE",,47.460740,-0.627047,,,1,,,0
zone_CLARTE,,"CLARTE",,47.454074,-0.481238,,,1,,,0
zone_CLAUDEL,,"CLAUDEL",,47.449935,-0.566175,,,1,,,0
zone_CLAVERIE,,"CLAVERIE",,47.486645,-0.504491,,,1,,,0
zone_CLINIQUE_DE_L'ANJOU,,"CLINIQUE DE L'ANJOU",,47.444483,-0.538709,,,1,,,0
zone_CLINIQUE_SAINT_DIDIER,,"CLINIQUE SAINT DIDIER",,47.485319,-0.587042,,,1,,,0
zone_CLOS_DE_LA_VIGNE,,"CLOS DE LA VIGNE",,47.441623,-0.611197,,,1,,,0
zone_CLOS_DOREAU,,"CLOS DOREAU",,47.496327,-0.425173,,,1,,,0
zone_CLOS_NEUF,,"CLOS NEUF",,47.422480,-0.565427,,,1,,,0
zone_CLOTEAU,,"CLOTEAU",,47.507595,-0.408536,,,1,,,0
zone_CLOUET,,"CLOUET",,47.480613,-0.566179,,,1,,,0
zone_CNFPT,,"CNFPT",,47.472570,-0.599782,,,1,,,0
zone_COEUR_DE_MAINE,,"COEUR DE MAINE",,47.472554,-0.556806,,,1,,,0
zone_COINTREAU,,"COINTREAU",,47.476467,-0.507384,,,1,,,0
zone_COLLEGE_DEBUSSY,,"COLLEGE DEBUSSY",,47.488392,-0.516098,,,1,,,0
zone_COLLEGE_FRANCOIS_VILLON,,"COLLEGE FRANCOIS VILLON",,47.433156,-0.522406,,,1,,,0
zone_COLLEGE_JANEQUIN,,"COLLEGE JANEQUIN",,47.497770,-0.591350,,,1,,,0
zone_COLLEGE_JEAN_ZAY,,"COLLEGE JEAN ZAY",,47.529670,-0.607600,,,1,,,0
zone_COLLEGE_JEANNE_D'ARC,,"COLLEGE JEANNE D'ARC",,47.520260,-0.465560,,,1,,,0
zone_COLLEGE_MERMOZ,,"COLLEGE MERMOZ",,47.451908,-0.566713,,,1,,,0
zone_COLOMBIER,,"COLOMBIER",,47.482568,-0.490415,,,1,,,0
zone_COLTRIE,,"COLTRIE",,47.485475,-0.675876,,,1,,,0
zone_CONSTANT_LEMOINE,,"CONSTANT LEMOINE",,47.471974,-0.542067,,,1,,,0
zone_COPERNIC,,"COPERNIC",,47.516862,-0.610413,,,1,,,0
zone_CORMIERS,,"CORMIERS",,47.458331,-0.515352,,,1,,,0
zone_CORNE_LA_BASCULE,,"CORNE LA BASCULE",,47.472059,-0.339860,,,1,,,0
zone_CORNE_LA_CROIX_VERTE,,"CORNE LA CROIX VERTE",,47.474128,-0.354755,,,1,,,0
zone_CORNE_MAIRIE,,"CORNE MAIRIE",,47.470938,-0.350502,,,1,,,0
zone_CORNÉ_MAIRIE,,"CORNÉ MAIRIE",,47.470972,-0.350576,,,1,,,0
zone_CORZE,,"CORZE",,47.556506,-0.389434,,,1,,,0
zone_COSSE,,"COSSE",,47.438312,-0.553244,,,1,,,0
zone_COSSIERES,,"COSSIERES",,47.525660,-0.447870,,,1,,,0
zone_COTTAGE,,"COTTAGE",,47.494801,-0.515243,,,1,,,0
zone_COUBERTIN,,"COUBERTIN",,47.462593,-0.532309,,,1,,,0
zone_COUREAU,,"COUREAU",,47.420357,-0.368639,,,1,,,0
zone_COUTARDIERE,,"COUTARDIERE",,47.469475,-0.407551,,,1,,,0
zone_CREMAILLÈRE_D'ARGENT,,"CREMAILLÈRE D'ARGENT",,47.465303,-0.433274,,,1,,,0
zone_CRESSONNIERE,,"CRESSONNIERE",,47.474200,-0.492273,,,1,,,0
zone_CRETAUDIERE,,"CRETAUDIERE",,47.475673,-0.366332,,,1,,,0
zone_CRETAUDIÈRE,,"CRETAUDIÈRE",,47.475655,-0.366308,,,1,,,0
zone_CROISEE,,"CROISEE",,47.459032,-0.667486,,,1,,,0
zone_CROISETTE,,"CROISETTE",,47.450950,-0.600174,,,1,,,0
zone_CROIX_BLANCHE,,"CROIX BLANCHE",,47.480846,-0.517169,,,1,,,0
zone_CROIX_CADEAU,,"CROIX CADEAU",,47.520195,-0.608085,,,1,,,0
zone_CROIX_COMBEAU,,"CROIX COMBEAU",,47.454220,-0.408329,,,1,,,0
zone_CROIX_DE_BEAUVAIS,,"CROIX DE BEAUVAIS",,47.611938,-0.585146,,,1,,,0
zone_CROIX_DE_BOIS,,"CROIX DE BOIS",,47.449075,-0.424379,,,1,,,0
zone_CROIX_DE_CHEMINEE,,"CROIX DE CHEMINEE",,47.467733,-0.502891,,,1,,,0
zone_CROIX_DE_SARTHE,,"CROIX DE SARTHE",,47.540082,-0.569944,,,1,,,0
zone_CROIX_DES_FRUX,,"CROIX DES FRUX",,47.503317,-0.690939,,,1,,,0
zone_CROIX_VERTE,,"CROIX VERTE",,47.474017,-0.354801,,,1,,,0
zone_DAGUENET,,"DAGUENET",,47.474815,-0.527974,,,1,,,0
zone_DAGUENIERE_LE_CHENE,,"DAGUENIERE LE CHENE",,47.420266,-0.445447,,,1,,,0
zone_DAGUENIERE_PLACE_DE_L'EGLISE,,"DAGUENIERE PLACE DE L'EGLISE",,47.419372,-0.436588,,,1,,,0
zone_DAGUENIERE_VAL_D'AUTHION,,"DAGUENIERE VAL D'AUTHION",,47.419330,-0.428153,,,1,,,0
zone_DANEMARK,,"DANEMARK",,47.527793,-0.597565,,,1,,,0
zone_DANIEL_GELIN,,"DANIEL GELIN",,47.445148,-0.527000,,,1,,,0
zone_DARWIN,,"DARWIN",,47.474248,-0.604187,,,1,,,0
zone_DAUTEL,,"DAUTEL",,47.442928,-0.483410,,,1,,,0
zone_DAVIERES,,"DAVIERES",,47.583245,-0.477833,,,1,,,0
zone_DE_BEAUVOIR,,"DE BEAUVOIR",,47.529030,-0.614636,,,1,,,0
zone_DE_GAULLE,,"DE GAULLE",,47.453267,-0.478201,,,1,,,0
zone_DE_LATTRE,,"DE LATTRE",,47.453345,-0.541233,,,1,,,0
zone_DE_SERRE,,"DE SERRE",,47.477820,-0.614790,,,1,,,0
zone_DEBUSSY,,"DEBUSSY",,47.488392,-0.515732,,,1,,,0
zone_DELACROIX,,"DELACROIX",,47.454914,-0.528664,,,1,,,0
zone_DELESCLUZE,,"DELESCLUZE",,47.466112,-0.604895,,,1,,,0
zone_DESCAZEAUX,,"DESCAZEAUX",,47.477401,-0.565521,,,1,,,0
zone_DESCAZEAUX_SUB,,"DESCAZEAUX SUB",,47.476940,-0.567432,,,1,,,0
zone_DESJARDINS,,"DESJARDINS",,47.477925,-0.530162,,,1,,,0
zone_DESMAZIERES,,"DESMAZIERES",,47.462652,-0.534564,,,1,,,0
zone_DEUX_VALLEES,,"DEUX VALLEES",,47.567800,-0.499660,,,1,,,0
zone_DIONNEAU,,"DIONNEAU",,47.438847,-0.530022,,,1,,,0
zone_DIONNIERE,,"DIONNIERE",,47.543669,-0.485086,,,1,,,0
zone_DOJO_DAGUERRE,,"DOJO DAGUERRE",,47.446597,-0.506425,,,1,,,0
zone_DOLANTINES,,"DOLANTINES",,47.527920,-0.444950,,,1,,,0
zone_DOMAINE_DES_CHENES,,"DOMAINE DES CHENES",,47.559040,-0.673290,,,1,,,0
zone_DOMAINE_DU_VAL,,"DOMAINE DU VAL",,47.537087,-0.624855,,,1,,,0
zone_DOYENNE,,"DOYENNE",,47.490644,-0.532231,,,1,,,0
zone_DU_BELLAY,,"DU BELLAY",,47.492492,-0.513279,,,1,,,0
zone_DUBE,,"DUBE",,47.415846,-0.523157,,,1,,,0
zone_DUMESNIL,,"DUMESNIL",,47.473810,-0.566978,,,1,,,0
zone_DUMNACUS,,"DUMNACUS",,47.486413,-0.592057,,,1,,,0
zone_DUMONT_D'URVILLE,,"DUMONT D'URVILLE",,47.445181,-0.557190,,,1,,,0
zone_DUNANT,,"DUNANT",,47.484779,-0.525547,,,1,,,0
zone_DURELLERIES_1,,"DURELLERIES 1",,47.428932,-0.641213,,,1,,,0
zone_DURELLERIES_2,,"DURELLERIES 2",,47.431103,-0.641780,,,1,,,0
zone_EBEAUPIN,,"EBEAUPIN",,47.464419,-0.624752,,,1,,,0
zone_EBLE,,"EBLE",,47.455380,-0.566292,,,1,,,0
zone_ECHATS,,"ECHATS",,47.481021,-0.631914,,,1,,,0
zone_ECHMAN,,"ECHMAN",,47.490837,-0.575652,,,1,,,0
zone_ECLATERIES,,"ECLATERIES",,47.451154,-0.519768,,,1,,,0
zone_ECOLE_ACCUEIL_VILLEVEQUE,,"ECOLE ACCUEIL VILLEVEQUE",,47.561573,-0.421014,,,1,,,0
zone_ECOLE_ANDARD,,"ECOLE ANDARD",,47.457396,-0.398637,,,1,,,0
zone_ECOLE_BALZAC,,"ECOLE BALZAC",,47.556980,-0.672240,,,1,,,0
zone_ECOLE_DE_SOULAINES,,"ECOLE DE SOULAINES",,47.364970,-0.521720,,,1,,,0
zone_ECOLE_DE_VILLEVEQUE,,"ECOLE DE VILLEVEQUE",,47.560917,-0.421416,,,1,,,0
zone_ECOLE_ELEMENTAIRE_SAVENNIERES,,"ECOLE ELEMENTAIRE SAVENNIERES",,47.382799,-0.656909,,,1,,,0
zone_ECOLE_MATERNELLE_SAVENNIERES,,"ECOLE MATERNELLE SAVENNIERES",,47.384552,-0.659228,,,1,,,0
zone_ECOLE_PRIVEE_SAVENNIERES,,"ECOLE PRIVEE SAVENNIERES",,47.384556,-0.659171,,,1,,,0
zone_ECOLE_PRIVEE_SOUCELLES,,"ECOLE PRIVEE SOUCELLES",,47.568319,-0.419262,,,1,,,0
zone_ECOLE_PUBLIQUE_SOUCELLES,,"ECOLE PUBLIQUE SOUCELLES",,47.571227,-0.421169,,,1,,,0
zone_ECOTIERE,,"ECOTIERE",,47.364456,-0.504602,,,1,,,0
zone_ECUILLE,,"ECUILLE",,47.616111,-0.562674,,,1,,,0
zone_EGLISE_DE_FENEU,,"EGLISE DE FENEU",,47.569600,-0.594373,,,1,,,0
zone_EGLISE_DE_LA_MEIGNANNE,,"EGLISE DE LA MEIGNANNE",,47.519706,-0.667614,,,1,,,0
zone_EGLISE_DE_PELLOUAILLES,,"EGLISE DE PELLOUAILLES",,47.522250,-0.443300,,,1,,,0
zone_EGLISE_DE_SAINT_CLEMENT,,"EGLISE DE SAINT CLEMENT",,47.524848,-0.745255,,,1,,,0
zone_EGLISE_DE_TRELAZE,,"EGLISE DE TRELAZE",,47.445543,-0.464537,,,1,,,0
zone_ELYSEE,,"ELYSEE",,47.473638,-0.584554,,,1,,,0
zone_EMPIRE,,"EMPIRE",,47.423144,-0.592888,,,1,,,0
zone_EPIRE,,"EPIRE",,47.398530,-0.634451,,,1,,,0
zone_ERIGNE,,"ERIGNE",,47.401424,-0.529747,,,1,,,0
zone_ESA,,"ESA",,47.458950,-0.544922,,,1,,,0
zone_ESAT_BEJONNIERES,,"ESAT BEJONNIERES",,47.481346,-0.510165,,,1,,,0
zone_ESAT_LES_BEJONNIERES,,"ESAT LES BEJONNIERES",,47.481290,-0.510116,,,1,,,0
zone_ESPACE_ANJOU,,"ESPACE ANJOU",,47.468201,-0.520280,,,1,,,0
zone_ESPACE_LONGUENEE,,"ESPACE LONGUENEE",,47.540193,-0.672815,,,1,,,0
zone_ESPERANTO,,"ESPERANTO",,47.529489,-0.603652,,,1,,,0
zone_ESSCA,,"ESSCA",,47.477318,-0.597424,,,1,,,0
zone_ESTAMINET,,"ESTAMINET",,47.565950,-0.503510,,,1,,,0
zone_ETAS,,"ETAS",,47.524514,-0.619963,,,1,,,0
zone_EVENTARD,,"EVENTARD",,47.497058,-0.514914,,,1,,,0
zone_FACULTE,,"FACULTE",,47.479300,-0.550741,,,1,,,0
zone_FACULTE_DE_MEDECINE,,"FACULTE DE MEDECINE",,47.487397,-0.552311,,,1,,,0
zone_FELIX_FAURE,,"FELIX FAURE",,47.485654,-0.546913,,,1,,,0
zone_FIEF_GENTIL,,"FIEF GENTIL",,47.533348,-0.525902,,,1,,,0
zone_FOCH_HARAS,,"FOCH HARAS",,47.467262,-0.551934,,,1,,,0
zone_FOCH_MAISON_BLEUE,,"FOCH MAISON BLEUE",,47.470156,-0.548366,,,1,,,0
zone_FOCH_SAINT_AUBIN,,"FOCH SAINT AUBIN",,47.468599,-0.549997,,,1,,,0
zone_FOUDON,,"FOUDON",,47.492220,-0.425180,,,1,,,0
zone_FOUQUETTERIE,,"FOUQUETTERIE",,47.468320,-0.705178,,,1,,,0
zone_FOUSSEAUX,,"FOUSSEAUX",,47.515809,-0.468496,,,1,,,0
zone_FRANCAISERIE,,"FRANCAISERIE",,47.521492,-0.465817,,,1,,,0
zone_FRATELLINI,,"FRATELLINI",,47.471541,-0.530892,,,1,,,0
zone_FRATERNITE,,"FRATERNITE",,47.490901,-0.560341,,,1,,,0
zone_FREMOND,,"FREMOND",,47.485810,-0.561327,,,1,,,0
zone_FREMUR,,"FREMUR",,47.458710,-0.558077,,,1,,,0
zone_FRESNAIES,,"FRESNAIES",,47.448240,-0.500503,,,1,,,0
zone_FRONT_DE_MAINE,,"FRONT DE MAINE",,47.472634,-0.566149,,,1,,,0
zone_FUNAULT,,"FUNAULT",,47.534650,-0.456580,,,1,,,0
zone_GAIGNE,,"GAIGNE",,47.383980,-0.552430,,,1,,,0
zone_GALILEE,,"GALILEE",,47.456488,-0.667254,,,1,,,0
zone_GALLIENI,,"GALLIENI",,47.434786,-0.524459,,,1,,,0
zone_GALLIENI_EUROPE,,"GALLIENI EUROPE",,47.486181,-0.528857,,,1,,,0
zone_GARDONNE,,"GARDONNE",,47.521754,-0.470914,,,1,,,0
zone_GARDOT,,"GARDOT",,47.468304,-0.533159,,,1,,,0
zone_GARE_DE_BOUCHEMAINE,,"GARE DE BOUCHEMAINE",,47.416681,-0.614755,,,1,,,0
zone_GARE_DE_SAVENNIERES,,"GARE DE SAVENNIERES",,47.381218,-0.655645,,,1,,,0
zone_GARE_DE_TRELAZE,,"GARE DE TRELAZE",,47.452407,-0.469624,,,1,,,0
zone_GARE_DE_TRELAZE_Arrivée,,"GARE DE TRELAZE Arrivée",,47.452049,-0.469085,,,1,,,0
zone_GARE_D'ECOUFLANT,,"GARE D'ECOUFLANT",,47.503916,-0.519653,,,1,,,0
zone_GARE_ROUTIERE,,"GARE ROUTIERE",,47.464733,-0.558147,,,1,,,0
zone_GARENNE,,"GARENNE",,47.478345,-0.576532,,,1,,,0
zone_GARES_BREMONT,,"GARES BREMONT",,47.465978,-0.559352,,,1,,,0
zone_GARES_PAPIN,,"GARES PAPIN",,47.465171,-0.557540,,,1,,,0
zone_GARES_SEMARD,,"GARES SEMARD",,47.464970,-0.559233,,,1,,,0
zone_GASNIER,,"GASNIER",,47.485235,-0.571703,,,1,,,0
zone_GASPALON,,"GASPALON",,47.453312,-0.506954,,,1,,,0
zone_GAUBERT,,"GAUBERT",,47.475296,-0.599519,,,1,,,0
zone_GAUBOURGS,,"GAUBOURGS",,47.449261,-0.572355,,,1,,,0
zone_GEMMETRIE-ESAIP,,"GEMMETRIE-ESAIP",,47.463297,-0.499167,,,1,,,0
zone_GENETIERE,,"GENETIERE",,47.494996,-0.442524,,,1,,,0
zone_GENIE,,"GENIE",,47.458154,-0.563821,,,1,,,0
zone_GENTRIC,,"GENTRIC",,47.447807,-0.485196,,,1,,,0
zone_GEOFFRAY,,"GEOFFRAY",,47.458634,-0.545676,,,1,,,0
zone_GEORGE_SAND,,"GEORGE SAND",,47.433306,-0.519457,,,1,,,0
zone_GERICAULT,,"GERICAULT",,47.460093,-0.523673,,,1,,,0
zone_GERMAINE_TILLION,,"GERMAINE TILLION",,47.537063,-0.627441,,,1,,,0
zone_GILLIER,,"GILLIER",,47.475033,-0.525450,,,1,,,0
zone_GIRARD,,"GIRARD",,47.490616,-0.581705,,,1,,,0
zone_GIRARDEAU,,"GIRARDEAU",,47.436613,-0.520354,,,1,,,0
zone_GIRAUDIERE,,"GIRAUDIERE",,47.521362,-0.436064,,,1,,,0
zone_GLOUTIERE,,"GLOUTIERE",,47.509348,-0.643552,,,1,,,0
zone_GLYCINES,,"GLYCINES",,47.498996,-0.523861,,,1,,,0
zone_GOURONNIERES,,"GOURONNIERES",,47.483141,-0.569387,,,1,,,0
zone_GRAND_CHEMIN,,"GRAND CHEMIN",,47.417653,-0.310648,,,1,,,0
zone_GRAND_CLAYE,,"GRAND CLAYE",,47.387113,-0.538381,,,1,,,0
zone_GRAND_CLOS,,"GRAND CLOS",,47.479790,-0.413530,,,1,,,0
zone_GRAND_LAUNAY,,"GRAND LAUNAY",,47.461947,-0.387219,,,1,,,0
zone_GRAND_MAINE,,"GRAND MAINE",,47.467641,-0.593102,,,1,,,0
zone_GRAND_MOTTAY,,"GRAND MOTTAY",,47.576000,-0.477130,,,1,,,0
zone_GRAND_PERIGNE,,"GRAND PERIGNE",,47.473873,-0.614355,,,1,,,0
zone_GRAND_PIN,,"GRAND PIN",,47.473309,-0.631658,,,1,,,0
zone_GRAND_PRESSOIR,,"GRAND PRESSOIR",,47.399456,-0.527772,,,1,,,0
zone_GRANDE_RUE,,"GRANDE RUE",,47.411212,-0.333411,,,1,,,0
zone_GRANDMONT,,"GRANDMONT",,47.487539,-0.587585,,,1,,,0
zone_GRANDS_CHAMPS,,"GRANDS CHAMPS",,47.514759,-0.434073,,,1,,,0
zone_GRANDS_RUAUX,,"GRANDS RUAUX",,47.565996,-0.555508,,,1,,,0
zone_GRANGE_AUX_BELLES,,"GRANGE AUX BELLES",,47.476732,-0.628330,,,1,,,0
zone_GRESILLE,,"GRESILLE",,47.460046,-0.605113,,,1,,,0
zone_GRIMORELLE,,"GRIMORELLE",,47.529481,-0.507283,,,1,,,0
zone_GROLIERE,,"GROLIERE",,47.354003,-0.527482,,,1,,,0
zone_GROUPE_COMMERCIAL,,"GROUPE COMMERCIAL",,47.445759,-0.605912,,,1,,,0
zone_GUERANDAIS,,"GUERANDAIS",,47.527483,-0.748592,,,1,,,0
zone_GUICHARD,,"GUICHARD",,47.455265,-0.547977,,,1,,,0
zone_GUILLAUMIERE,,"GUILLAUMIERE",,47.533187,-0.671804,,,1,,,0
zone_GUINEZERT,,"GUINEZERT",,47.461792,-0.631003,,,1,,,0
zone_HAIE_JOULAIN,,"HAIE JOULAIN",,47.517572,-0.462668,,,1,,,0
zone_HARENCHERES,,"HARENCHERES",,47.448726,-0.615630,,,1,,,0
zone_HAUT_COUDRAY,,"HAUT COUDRAY",,47.530524,-0.624035,,,1,,,0
zone_HAUT_PRESSOIR,,"HAUT PRESSOIR",,47.453201,-0.538005,,,1,,,0
zone_HAUTE_DE_RECULEE,,"HAUTE DE RECULEE",,47.485016,-0.552668,,,1,,,0
zone_HAUTE_MARZELLE,,"HAUTE MARZELLE",,47.343056,-0.529671,,,1,,,0
zone_HAUTE_ROCHE,,"HAUTE ROCHE",,47.469210,-0.634750,,,1,,,0
zone_HAUTES_BRUYERES,,"HAUTES BRUYERES",,47.593497,-0.454406,,,1,,,0
zone_HAUTES_CHAPELLES,,"HAUTES CHAPELLES",,47.475842,-0.380717,,,1,,,0
zone_HAUTS_DE_BOUCHEMAINE,,"HAUTS DE BOUCHEMAINE",,47.430509,-0.609577,,,1,,,0
zone_HAUTS_DE_SAINT_AUBIN,,"HAUTS DE SAINT AUBIN",,47.492218,-0.560261,,,1,,,0
zone_HERMITAGE,,"HERMITAGE",,47.477769,-0.635291,,,1,,,0
zone_HIPPODROME,,"HIPPODROME",,47.501259,-0.507444,,,1,,,0
zone_HOPITAL_DE_SAINTE_GEMMES,,"HOPITAL DE SAINTE GEMMES",,47.422930,-0.560796,,,1,,,0
zone_HOTEL_DE_VILLE,,"HOTEL DE VILLE",,47.471996,-0.546314,,,1,,,0
zone_HOTEL_DE_VILLE_MURS_ERIGNE,,"HOTEL DE VILLE MURS ERIGNE",,47.401878,-0.536493,,,1,,,0
zone_HOTEL_DIEU,,"HOTEL DIEU",,47.479354,-0.559358,,,1,,,0
zone_HOTELLERIE,,"HOTELLERIE",,47.489338,-0.518919,,,1,,,0
zone_HUETTERIE,,"HUETTERIE",,47.459570,-0.477410,,,1,,,0
zone_HULLETERIES,,"HULLETERIES",,47.465434,-0.720887,,,1,,,0
zone_HUTREAU,,"HUTREAU",,47.432943,-0.554608,,,1,,,0
zone_INDUSTRIE,,"INDUSTRIE",,47.490211,-0.522846,,,1,,,0
zone_INRA,,"INRA",,47.474747,-0.611051,,,1,,,0
zone_INTERMARCHE,,"INTERMARCHE",,47.455757,-0.533811,,,1,,,0
zone_INTREPIDE,,"INTREPIDE",,47.447342,-0.552128,,,1,,,0
zone_IRLANDE,,"IRLANDE",,47.523083,-0.604311,,,1,,,0
zone_ISORET,,"ISORET",,47.474679,-0.520126,,,1,,,0
zone_ITALIE,,"ITALIE",,47.524826,-0.602071,,,1,,,0
zone_IUT,,"IUT",,47.480524,-0.602401,,,1,,,0
zone_JANVRIE,,"JANVRIE",,47.504195,-0.699612,,,1,,,0
zone_JARDIN_BOTANIQUE,,"JARDIN BOTANIQUE",,47.571530,-0.502780,,,1,,,0
zone_JARDINS_FAMILIAUX,,"JARDINS FAMILIAUX",,47.485618,-0.508049,,,1,,,0
zone_JAUDETTE,,"JAUDETTE",,47.463827,-0.490139,,,1,,,0
zone_JEAN_BOUIN,,"JEAN BOUIN",,47.459015,-0.532828,,,1,,,0
zone_JEAN_BOUIN_SCOLAIRE,,"JEAN BOUIN SCOLAIRE",,47.459170,-0.532817,,,1,,,0
zone_JEAN_BOUTTON,,"JEAN BOUTTON",,47.438792,-0.507286,,,1,,,0
zone_JEAN_CARMET,,"JEAN CARMET",,47.400458,-0.543120,,,1,,,0
zone_JEAN_HUEZ,,"JEAN HUEZ",,47.530869,-0.594047,,,1,,,0
zone_JEAN_JAURES,,"JEAN JAURES",,47.457691,-0.522848,,,1,,,0
zone_JEAN_MOULIN,,"JEAN MOULIN",,47.492355,-0.551824,,,1,,,0
zone_JEAN_ROSTAND,,"JEAN ROSTAND",,47.448876,-0.500897,,,1,,,0
zone_JEAN_VILAR,,"JEAN VILAR",,47.446225,-0.562258,,,1,,,0
zone_JEAN_XXIII,,"JEAN XXIII",,47.448627,-0.562853,,,1,,,0
zone_JEANNE_DE_LAVAL,,"JEANNE DE LAVAL",,47.465852,-0.383524,,,1,,,0
zone_JERUSALEM,,"JERUSALEM",,47.473566,-0.529793,,,1,,,0
zone_JOACHIM_DU_BELLAY,,"JOACHIM DU BELLAY",,47.476535,-0.547354,,,1,,,0
zone_JOSEPH_WRESINSKI,,"JOSEPH WRESINSKI",,47.484631,-0.559286,,,1,,,0
zone_JOXE,,"JOXE",,47.484641,-0.541396,,,1,,,0
zone_JUIGNE,,"JUIGNE",,47.540029,-0.615327,,,1,,,0
zone_JULES_FERRY,,"JULES FERRY",,47.466380,-0.498730,,,1,,,0
zone_JULES_VERNE,,"JULES VERNE",,47.447483,-0.560643,,,1,,,0
zone_JUSTICES,,"JUSTICES",,47.453598,-0.526254,,,1,,,0
zone_KENNEDY,,"KENNEDY",,47.492144,-0.577152,,,1,,,0
zone_LA_BARRE,,"LA BARRE",,47.473255,-0.597333,,,1,,,0
zone_LA_BARRE_VILLEVEQUE,,"LA BARRE VILLEVEQUE",,47.552285,-0.429190,,,1,,,0
zone_LA_BOISNERIE,,"LA BOISNERIE",,47.511585,-0.360022,,,1,,,0
zone_LA_BOISSIERE,,"LA BOISSIERE",,47.504780,-0.600003,,,1,,,0
zone_LA_BOUTEILLERIE,,"LA BOUTEILLERIE",,47.539153,-0.438941,,,1,,,0
zone_LA_BROSSE_ECOUFLANT,,"LA BROSSE ECOUFLANT",,47.532512,-0.522009,,,1,,,0
zone_LA_BRULETTE,,"LA BRULETTE",,47.580040,-0.440697,,,1,,,0
zone_LA_BRUYERE,,"LA BRUYERE",,47.476615,-0.573319,,,1,,,0
zone_LA_BUISSAIE,,"LA BUISSAIE",,47.396144,-0.552051,,,1,,,0
zone_LA_CHAUVELAIE,,"LA CHAUVELAIE",,47.436497,-0.584315,,,1,,,0
zone_LA_CHENAIE,,"LA CHENAIE",,47.548030,-0.474420,,,1,,,0
zone_LA_CHESNAIE,,"LA CHESNAIE",,47.437188,-0.523946,,,1,,,0
zone_LA_CITE_CHABADA,,"LA CITE CHABADA",,47.488419,-0.535882,,,1,,,0
zone_LA_COUDRE,,"LA COUDRE",,47.460665,-0.710345,,,1,,,0
zone_LA_CROIX,,"LA CROIX",,47.417905,-0.314376,,,1,,,0
zone_LA_DOUBLONNIERE,,"LA DOUBLONNIERE",,47.403651,-0.668944,,,1,,,0
zone_LA_FAUVELAIS,,"LA FAUVELAIS",,47.452228,-0.512013,,,1,,,0
zone_LA_FONTAINE_FENEU,,"LA FONTAINE FENEU",,47.569642,-0.590378,,,1,,,0
zone_LA_FONTAINE_VILLEVEQUE,,"LA FONTAINE VILLEVEQUE",,47.552087,-0.462222,,,1,,,0
zone_LA_GENDRIE,,"LA GENDRIE",,47.498869,-0.324872,,,1,,,0
zone_LA_GLAND,,"LA GLAND",,47.403587,-0.658370,,,1,,,0
zone_LA_GRANGE,,"LA GRANGE",,47.504593,-0.632424,,,1,,,0
zone_LA_GRUICHE,,"LA GRUICHE",,47.553579,-0.453813,,,1,,,0
zone_LA_MARE,,"LA MARE",,47.468470,-0.465200,,,1,,,0
zone_LA_MEIGNANNE,,"LA MEIGNANNE",,47.484431,-0.582151,,,1,,,0
zone_LA_MONGELIERE,,"LA MONGELIERE",,47.586905,-0.412535,,,1,,,0
zone_LA_MONNAIE,,"LA MONNAIE",,47.445250,-0.512410,,,1,,,0
zone_LA_MOULINERIE,,"LA MOULINERIE",,47.592286,-0.421723,,,1,,,0
zone_LA_PAQUERAIE,,"LA PAQUERAIE",,47.480122,-0.405369,,,1,,,0
zone_LA_PASQUELERIE,,"LA PASQUELERIE",,47.510712,-0.353206,,,1,,,0
zone_LA_PERRAUDIERE,,"LA PERRAUDIERE",,47.508121,-0.346495,,,1,,,0
zone_LA_PETITE_LANDE,,"LA PETITE LANDE",,47.451278,-0.431885,,,1,,,0
zone_LA_PINEAUDIERE,,"LA PINEAUDIERE",,47.593280,-0.536900,,,1,,,0
zone_LA_PLESSE,,"LA PLESSE",,47.499550,-0.620354,,,1,,,0
zone_LA_POINTE,,"LA POINTE",,47.410419,-0.619809,,,1,,,0
zone_LA_REUX,,"LA REUX",,47.469512,-0.510408,,,1,,,0
