shape_id,shape_pt_lon,shape_pt_lat,shape_pt_sequence
MAN40030,0.1936792504,48.0046080516,27
MAN40030,0.1936792504,48.0046080516,28
MAN40030,0.1954651991,48.005522337,29
MAN1010009,0.1194202929,48.0650279554,0
MAN1010009,0.1317968912,48.0640020321,1
MAN1010009,0.1317968912,48.0640020321,2
MAN1010009,0.136521413,48.0636680173,3
MAN1010009,0.136521413,48.0636680173,4
MAN1010009,0.1392087228,48.0619822374,5
MAN1010009,0.1392087228,48.0619822374,6
MAN1010009,0.180438544,48.0169772727,7
MAN1010009,0.180438544,48.0169772727,8
MAN1010009,0.1858125333,48.0117864978,9
MAN1010010,0.1858125333,48.0117864978,0
MAN1010010,0.180438544,48.0169772727,1
MAN1010010,0.180438544,48.0169772727,2
MAN1010010,0.1614029882,48.0344191991,3
MAN1010010,0.1614029882,48.0344191991,4
MAN1010010,0.1590107995,48.036155941,5
MAN1010010,0.1590107995,48.036155941,6
MAN1010010,0.1561530568,48.0377940107,7
MAN1010010,0.1561530568,48.0377940107,8
MAN1010010,0.1520485459,48.040380327,9
MAN1010010,0.1520485459,48.040380327,10
MAN1010010,0.1477903742,48.0476235148,11
MAN1010010,0.1477903742,48.0476235148,12
MAN1010010,0.1446548333,48.0539789638,13
MAN1010010,0.1446548333,48.0539789638,14
MAN1010010,0.1429367565,48.0590186822,15
MAN1010010,0.1429367565,48.0590186822,16
MAN1010010,0.1401996939,48.0613890971,17
MAN1010010,0.1401996939,48.0613890971,18
MAN1010010,0.1361983384,48.06401279,19
MAN1010010,0.1361983384,48.06401279,20
MAN1010010,0.1316881067,48.0640359689,21
MAN1010010,0.1316881067,48.0640359689,22
MAN1010010,0.1194202929,48.0650279554,23
MAN1020011,0.1194202929,48.0650279554,0
MAN1020011,0.1184756148,48.0699308334,1
MAN1020011,0.1184756148,48.0699308334,2
MAN1020011,0.1157705333,48.0771032933,3
MAN1020011,0.1157705333,48.0771032933,4
MAN1020011,0.1311754646,48.0717897421,5
MAN1020011,0.1311754646,48.0717897421,6
MAN1020011,0.1327915145,48.0674931411,7
MAN1020011,0.1327915145,48.0674931411,8
MAN1020011,0.1840862879,48.0238543028,9
MAN1020016,0.1840862879,48.0238543028,0
MAN1020016,0.1650949848,48.0603687573,1
MAN1020016,0.1650949848,48.0603687573,2
MAN1020016,0.1623783781,48.0618116854,3
MAN1020016,0.1623783781,48.0618116854,4
MAN1020016,0.1588137254,48.0620153682,5
MAN1020016,0.1588137254,48.0620153682,6
MAN1020016,0.154463472,48.0610978328,7
MAN1020016,0.154463472,48.0610978328,8
MAN1020016,0.1511832479,48.0580051103,9
MAN1020016,0.1511832479,48.0580051103,10
MAN1020016,0.1430629565,48.0596615496,11
MAN1020016,0.1430629565,48.0596615496,12
MAN1020016,0.1401996939,48.0613890971,13
MAN1020016,0.1401996939,48.0613890971,14
MAN1020016,0.1361983384,48.06401279,15
MAN1020016,0.1361983384,48.06401279,16
MAN1020016,0.1325742801,48.0685145825,17
MAN1020016,0.1325742801,48.0685145825,18
MAN1020016,0.1309987067,48.0721642409,19
MAN1020016,0.1309987067,48.0721642409,20
MAN1020016,0.1153665205,48.0777703274,21
MAN1020016,0.1153665205,48.0777703274,22
MAN1020016,0.118391582,48.06969535,23
MAN1020016,0.118391582,48.06969535,24
MAN1020016,0.1192589936,48.0650338996,25
MAN1020016,0.1192589936,48.0650338996,26
MAN1020016,0.1077492096,48.0577762262,27
MAN1020016,0.1077492096,48.0577762262,28
MAN1020016,0.1032254219,48.0608197939,29
MAN1020016,0.1032254219,48.0608197939,30
MAN1020016,0.0903854726,48.0654736025,31
MAN1020016,0.0903854726,48.0654736025,32
MAN1020016,0.0855471187,48.0676729501,33
MAN1610005,0.1453411183,48.0199079018,0
MAN1610005,0.1484409199,48.0192713769,1
MAN1610005,0.1484409199,48.0192713769,2
MAN1610005,0.1533462099,48.0197497728,3
MAN1610005,0.1533462099,48.0197497728,4
MAN1610005,0.1562143123,48.020756793,5
MAN1610005,0.1562143123,48.020756793,6
MAN1610005,0.1594490712,48.0210058986,7
MAN1610005,0.1594490712,48.0210058986,8
MAN1610005,0.1668147216,48.0205848679,9
MAN1610005,0.1668147216,48.0205848679,10
MAN1610005,0.1661242542,48.0220474108,11
MAN1610005,0.1661242542,48.0220474108,12
MAN1610005,0.1639121926,48.0217095201,13
MAN1610005,0.1639121926,48.0217095201,14
MAN1610005,0.1799997549,48.0208194544,15
MAN1610005,0.1799997549,48.0208194544,16
MAN1610005,0.1668147216,48.0205848679,17
MAN1610005,0.1668147216,48.0205848679,18
MAN1610005,0.1661242542,48.0220474108,19
MAN1610005,0.1661242542,48.0220474108,20
MAN1610005,0.1639121926,48.0217095201,21
MAN1610005,0.1639121926,48.0217095201,22
MAN1610005,0.1591468354,48.0208563427,23
MAN1610005,0.1591468354,48.0208563427,24
MAN1610005,0.1561052608,48.0207997423,25
MAN1610005,0.1561052608,48.0207997423,26
MAN1610005,0.153215202,48.0196753618,27
MAN1610005,0.153215202,48.0196753618,28
MAN1610005,0.1482437666,48.0193369619,29
MAN1610005,0.1482437666,48.0193369619,30
MAN1610005,0.1453759867,48.0199400405,31
MAN1610004,0.1453411183,48.0199079018,0
MAN1610004,0.1484409199,48.0192713769,1
MAN1610004,0.1484409199,48.0192713769,2
MAN1610004,0.1533462099,48.0197497728,3
MAN1610004,0.1533462099,48.0197497728,4
MAN1610004,0.1562143123,48.020756793,5
MAN1610004,0.1562143123,48.020756793,6
MAN1610004,0.1594490712,48.0210058986,7
MAN1610004,0.1594490712,48.0210058986,8
MAN1610004,0.1668147216,48.0205848679,9
MAN1610004,0.1668147216,48.0205848679,10
MAN1610004,0.1661242542,48.0220474108,11
MAN1610004,0.1661242542,48.0220474108,12
MAN1610004,0.1639121926,48.0217095201,13
MAN1610004,0.1639121926,48.0217095201,14
MAN1610004,0.1799997549,48.0208194544,15
MAN1610004,0.1799997549,48.0208194544,16
MAN1610004,0.1799997549,48.0208194544,17
MAN1610004,0.1799997549,48.0208194544,18
MAN1610004,0.1668147216,48.0205848679,19
MAN1610004,0.1668147216,48.0205848679,20
MAN1610004,0.1661242542,48.0220474108,21
MAN1610004,0.1661242542,48.0220474108,22
MAN1610004,0.1639121926,48.0217095201,23
MAN1610004,0.1639121926,48.0217095201,24
MAN1610004,0.1591468354,48.0208563427,25
MAN1610004,0.1591468354,48.0208563427,26
MAN1610004,0.1561052608,48.0207997423,27
MAN1610004,0.1561052608,48.0207997423,28
MAN1610004,0.153215202,48.0196753618,29
MAN1610004,0.153215202,48.0196753618,30
MAN1610004,0.1482437666,48.0193369619,31
MAN1610004,0.1482437666,48.0193369619,32
MAN1610004,0.1453759867,48.0199400405,33
MANT10027,0.2211551578,47.9642930539,0
MANT10027,0.2211551578,47.9642930539,1
MANT10027,0.2211551578,47.9642930539,2
MANT10027,0.2188385588,47.9686142295,3
MANT10027,0.2188385588,47.9686142295,4
MANT10027,0.2188385588,47.9686142295,5
MANT10027,0.2188385588,47.9686142295,6
MANT10027,0.2169184332,47.9720609274,7
MANT10027,0.2169184332,47.9720609274,8
MANT10027,0.2169184332,47.9720609274,9
MANT10027,0.2169184332,47.9720609274,10
MANT10027,0.2151995856,47.9751603962,11
MANT10027,0.2151995856,47.9751603962,12
MANT10027,0.2151995856,47.9751603962,13
MANT10027,0.2151995856,47.9751603962,14
MANT10027,0.2128610358,47.9793371112,15
MANT10027,0.2128610358,47.9793371112,16
MANT10027,0.2128610358,47.9793371112,17
MANT10027,0.2128610358,47.9793371112,18
MANT10027,0.2111413505,47.9824454978,19
MANT10027,0.2111413505,47.9824454978,20
MANT10027,0.2111413505,47.9824454978,21
MANT10027,0.2096121654,47.9858092089,22
MANT10027,0.2096121654,47.9858092089,23
MANT10027,0.2096121654,47.9858092089,24
MANT10027,0.2070233878,47.9895224556,25
MANT10027,0.2070233878,47.9895224556,26
MANT10027,0.2070233878,47.9895224556,27
MANT10027,0.2070233878,47.9895224556,28
MANT10027,0.2039334005,47.9926957481,29
MANT10027,0.2039334005,47.9926957481,30
MANT10027,0.2039334005,47.9926957481,31
MANT10027,0.2039334005,47.9926957481,32
MANT10027,0.1984169526,47.9938905152,33
MANT10027,0.1984169526,47.9938905152,34
MANT10027,0.1984169526,47.9938905152,35
MANT10027,0.1984169526,47.9938905152,36
MANT10027,0.1934861164,47.995509568,37
MANT10027,0.1934861164,47.995509568,38
MANT10027,0.1934861164,47.995509568,39
MANT10027,0.1934861164,47.995509568,40
MANT10027,0.195012323,47.9981913261,41
MANT10027,0.195012323,47.9981913261,42
MANT10027,0.195012323,47.9981913261,43
MANT10027,0.195012323,47.9981913261,44
MANT10027,0.1972782798,48.0008146129,45
MANT10027,0.1972782798,48.0008146129,46
MANT10027,0.1972782798,48.0008146129,47
MANT10027,0.1965456439,48.0040037856,48
MANT10027,0.1965456439,48.0040037856,49
MANT10027,0.1965456439,48.0040037856,50
MANT10027,0.1937344084,48.0052297831,51
MANT10027,0.1937344084,48.0052297831,52
MANT10027,0.1937344084,48.0052297831,53
MANT10027,0.1937344084,48.0052297831,54
MANT10027,0.1900463297,48.0069164256,55
MANT10027,0.1900463297,48.0069164256,56
MANT10027,0.1900463297,48.0069164256,57
MANT10027,0.1900463297,48.0069164256,58
MANT10027,0.1845124849,48.0094776309,59
MANT10027,0.1845124849,48.0094776309,60
MANT10027,0.1845124849,48.0094776309,61
MANT10027,0.1845124849,48.0094776309,62
MANT10027,0.1817066911,48.0115400722,63
MANT10027,0.1817066911,48.0115400722,64
MANT10027,0.1817066911,48.0115400722,65
MANT10027,0.1817066911,48.0115400722,66
MANT10027,0.1755108038,48.0135489162,67
MANT10027,0.1755108038,48.0135489162,68
MANT10027,0.1755108038,48.0135489162,69
MANT10027,0.1755108038,48.0135489162,70
MANT10027,0.1724878591,48.0189266482,71
MANT10027,0.1724878591,48.0189266482,72
MANT10027,0.1724878591,48.0189266482,73
MANT10027,0.1724878591,48.0189266482,74
MANT10027,0.1629832536,48.019848103,75
MANT10027,0.1629832536,48.019848103,76
MANT10027,0.1629832536,48.019848103,77
MANT10027,0.1629832536,48.019848103,78
MANT10027,0.1613886639,48.0159232206,79
MANT10027,0.1613886639,48.0159232206,80
MANT10027,0.1613886639,48.0159232206,81
MANT10027,0.1613886639,48.0159232206,82
MANT10027,0.1521732002,48.0169931014,83
MANT10027,0.1521732002,48.0169931014,84
MANT10027,0.1521732002,48.0169931014,85
MANT10010,0.1518661639,48.0169603845,0
MANT10010,0.1614385452,48.0160141075,1
MANT10010,0.1614385452,48.0160141075,2
MANT10010,0.1614385452,48.0160141075,3
MANT10010,0.1614385452,48.0160141075,4
MANT10010,0.1631187243,48.0198146337,5
MANT10010,0.1631187243,48.0198146337,6
MANT10010,0.1631187243,48.0198146337,7
MANT10010,0.1631187243,48.0198146337,8
MANT10010,0.1726389346,48.0188394808,9
MANT10010,0.1726389346,48.0188394808,10
MANT10010,0.1726389346,48.0188394808,11
MANT10010,0.1726389346,48.0188394808,12
MANT10010,0.1755967155,48.0134155622,13
MANT10010,0.1755967155,48.0134155622,14
MANT10010,0.1755967155,48.0134155622,15
MANT10010,0.1755967155,48.0134155622,16
MANT10010,0.1816531041,48.0115390859,17
MANT10010,0.1816531041,48.0115390859,18
MANT10010,0.1816531041,48.0115390859,19
MANT10010,0.1816531041,48.0115390859,20
MANT10010,0.1854570026,48.009000212,21
MANT10010,0.1854570026,48.009000212,22
MANT10010,0.1854570026,48.009000212,23
MANT10010,0.1854570026,48.009000212,24
MANT10010,0.190225597,48.0067937691,25
MANT10010,0.190225597,48.0067937691,26
MANT10010,0.190225597,48.0067937691,27
MANT10010,0.190225597,48.0067937691,28
MANT10010,0.193778248,48.0051406259,29
MANT10010,0.193778248,48.0051406259,30
MANT10010,0.193778248,48.0051406259,31
MANT10010,0.193778248,48.0051406259,32
MANT10010,0.1966292975,48.0039243513,33
MANT10010,0.1966292975,48.0039243513,34
MANT10010,0.1966292975,48.0039243513,35
MANT10010,0.1966292975,48.0039243513,36
MANT10010,0.1971856154,48.0007859313,37
MANT10010,0.1971856154,48.0007859313,38
MANT10010,0.1971856154,48.0007859313,39
MANT10010,0.1971856154,48.0007859313,40
MANT10010,0.1949055407,47.9981803762,41
MANT10010,0.1949055407,47.9981803762,42
MANT10010,0.1949055407,47.9981803762,43
MANT10010,0.1949055407,47.9981803762,44
MANT10010,0.1938952049,47.9953371381,45
MANT10010,0.1938952049,47.9953371381,46
MANT10010,0.1938952049,47.9953371381,47
MANT10010,0.1938952049,47.9953371381,48
MANT10010,0.1985262785,47.9938385365,49
MANT10010,0.1985262785,47.9938385365,50
MANT10010,0.1985262785,47.9938385365,51
MANT10010,0.1985262785,47.9938385365,52
MANT10010,0.2040289629,47.9926525096,53
MANT10010,0.2040289629,47.9926525096,54
MANT10010,0.2040289629,47.9926525096,55
MANT10010,0.2040289629,47.9926525096,56
MANT10010,0.2069828509,47.9895307139,57
MANT10010,0.2069828509,47.9895307139,58
MANT10010,0.2069828509,47.9895307139,59
MANT10010,0.2069828509,47.9895307139,60
MANT10010,0.2094156612,47.9856976847,61
MANT10010,0.2094156612,47.9856976847,62
MANT10010,0.2094156612,47.9856976847,63
MANT10010,0.2094156612,47.9856976847,64
MANT10010,0.2110642741,47.9823631335,65
MANT10010,0.2110642741,47.9823631335,66
MANT10010,0.2110642741,47.9823631335,67
MANT10010,0.2110642741,47.9823631335,68
MANT10010,0.2127984358,47.9792280225,69
MANT10010,0.2127984358,47.9792280225,70
MANT10010,0.2127984358,47.9792280225,71
MANT10010,0.2127984358,47.9792280225,72
MANT10010,0.2151359011,47.975078277,73
MANT10010,0.2151359011,47.975078277,74
MANT10010,0.2151359011,47.975078277,75
MANT10010,0.2151359011,47.975078277,76
MANT10010,0.2168945492,47.9719885262,77
MANT10010,0.2168945492,47.9719885262,78
MANT10010,0.2168945492,47.9719885262,79
MANT10010,0.2168945492,47.9719885262,80
MANT10010,0.218816839,47.9684878913,81
MANT10010,0.218816839,47.9684878913,82
MANT10010,0.218816839,47.9684878913,83
MANT10010,0.218816839,47.9684878913,84
MANT10010,0.2211848113,47.9642216216,85
MANT10010,0.2211848113,47.9642216216,86
MANT10010,0.2211848113,47.9642216216,87
MANT10010,0.2226408849,47.9559625439,88
MANT10010,0.2226408849,47.9559625439,89
MANT20033,0.2115630154,48.0202000763,0
MANT20033,0.2175710134,48.0171784104,1
MANT20033,0.2175710134,48.0171784104,2
MANT20033,0.2175710134,48.0171784104,3
MANT20033,0.2175710134,48.0171784104,4
MANT20033,0.2123913266,48.0152853821,5
MANT20033,0.2123913266,48.0152853821,6
MANT20033,0.2123913266,48.0152853821,7
MANT20033,0.2123913266,48.0152853821,8
MANT20033,0.2053847256,48.0121624203,9
MANT20033,0.2053847256,48.0121624203,10
MANT20033,0.2053847256,48.0121624203,11
MANT20033,0.2053847256,48.0121624203,12
MANT20033,0.200156727,48.0088375974,13
MANT20033,0.200156727,48.0088375974,14
MANT20033,0.200156727,48.0088375974,15
MANT20033,0.200156727,48.0088375974,16
MANT20033,0.1999409486,48.0045695841,17
MANT20033,0.1999409486,48.0045695841,18
MANT20033,0.1999409486,48.0045695841,19
MANT20033,0.1971856154,48.0007859313,20
MANT20033,0.1971856154,48.0007859313,21
MANT20033,0.1971856154,48.0007859313,22
MANT20033,0.1949055407,47.9981803762,23
MANT20033,0.1949055407,47.9981803762,24
MANT20033,0.1949055407,47.9981803762,25
MANT20033,0.1949055407,47.9981803762,26
MANT20033,0.1938952049,47.9953371381,27
MANT20033,0.1938952049,47.9953371381,28
MANT20033,0.1938952049,47.9953371381,29
MANT20033,0.1938952049,47.9953371381,30
MANT20033,0.1985262785,47.9938385365,31
MANT20033,0.1985262785,47.9938385365,32
MANT20033,0.1985262785,47.9938385365,33
MANT20033,0.1985262785,47.9938385365,34
MANT20033,0.2040289629,47.9926525096,35
MANT20033,0.2040289629,47.9926525096,36
MANT20033,0.2040289629,47.9926525096,37
MANT20033,0.2040289629,47.9926525096,38
MANT20033,0.2069828509,47.9895307139,39
MANT20033,0.2069828509,47.9895307139,40
MANT20033,0.2069828509,47.9895307139,41
MANT20033,0.2069828509,47.9895307139,42
MANT20033,0.2094156612,47.9856976847,43
MANT20033,0.2094156612,47.9856976847,44
MANT20033,0.2094156612,47.9856976847,45
MANT20033,0.2156202447,47.9893547307,46
MANT20033,0.2156202447,47.9893547307,47
MANT20033,0.2156202447,47.9893547307,48
MANT20033,0.2226519407,47.990453529,49
MANT20033,0.2226519407,47.990453529,50
MANT20033,0.2226519407,47.990453529,51
MANT20033,0.2226519407,47.990453529,52
MANT20033,0.2298835237,47.9909167871,53
MANT20033,0.2298835237,47.9909167871,54
MANT20033,0.2298835237,47.9909167871,55
MANT20033,0.2298835237,47.9909167871,56
MANT20033,0.2346912117,47.9920107787,57
MANT20033,0.2346912117,47.9920107787,58
MANT20033,0.2346912117,47.9920107787,59
MANT20033,0.2346912117,47.9920107787,60
MANT20033,0.2339245956,47.9947677442,61
MANT20033,0.2339245956,47.9947677442,62
MANT20033,0.2339245956,47.9947677442,63
MANT20016,0.2338033439,47.9947835575,0
MANT20016,0.2345717583,47.9919816454,1
MANT20016,0.2345717583,47.9919816454,2
MANT20016,0.2345717583,47.9919816454,3
MANT20016,0.2345717583,47.9919816454,4
MANT20016,0.2295136849,47.9911170348,5
MANT20016,0.2295136849,47.9911170348,6
MANT20016,0.2295136849,47.9911170348,7
MANT20016,0.2295136849,47.9911170348,8
MANT20016,0.2221510449,47.9905794189,9
MANT20016,0.2221510449,47.9905794189,10
MANT20016,0.2221510449,47.9905794189,11
MANT20016,0.2221510449,47.9905794189,12
MANT20016,0.2159014617,47.9893598273,13
MANT20016,0.2159014617,47.9893598273,14
MANT20016,0.2159014617,47.9893598273,15
MANT20016,0.2159014617,47.9893598273,16
MANT20016,0.2096121654,47.9858092089,17
MANT20016,0.2096121654,47.9858092089,18
MANT20016,0.2096121654,47.9858092089,19
MANT20016,0.2096121654,47.9858092089,20
MANT20016,0.2070233878,47.9895224556,21
MANT20016,0.2070233878,47.9895224556,22
MANT20016,0.2070233878,47.9895224556,23
MANT20016,0.2070233878,47.9895224556,24
MANT20016,0.2039334005,47.9926957481,25
MANT20016,0.2039334005,47.9926957481,26
MANT20016,0.2039334005,47.9926957481,27
MANT20016,0.2039334005,47.9926957481,28
MANT20016,0.1984169526,47.9938905152,29
MANT20016,0.1984169526,47.9938905152,30
MANT20016,0.1984169526,47.9938905152,31
MANT20016,0.1984169526,47.9938905152,32
MANT20016,0.1934861164,47.995509568,33
MANT20016,0.1934861164,47.995509568,34
MANT20016,0.1934861164,47.995509568,35
MANT20016,0.1934861164,47.995509568,36
MANT20016,0.195012323,47.9981913261,37
MANT20016,0.195012323,47.9981913261,38
MANT20016,0.195012323,47.9981913261,39
MANT20016,0.195012323,47.9981913261,40
MANT20016,0.1972782798,48.0008146129,41
MANT20016,0.1972782798,48.0008146129,42
MANT20016,0.1972782798,48.0008146129,43
MANT20016,0.1972782798,48.0008146129,44
MANT20016,0.1999358479,48.0046954343,45
MANT20016,0.1999358479,48.0046954343,46
MANT20016,0.1999358479,48.0046954343,47
MANT20016,0.1999358479,48.0046954343,48
MANT20016,0.2003026275,48.0088762437,49
MANT20016,0.2003026275,48.0088762437,50
MANT20016,0.2003026275,48.0088762437,51
MANT20016,0.2003026275,48.0088762437,52
MANT20016,0.2055302758,48.0122100493,53
MANT20016,0.2055302758,48.0122100493,54
MANT20016,0.2055302758,48.0122100493,55
MANT20016,0.2055302758,48.0122100493,56
MANT20016,0.2125770853,48.0153337315,57
MANT20016,0.2125770853,48.0153337315,58
MANT20016,0.2125770853,48.0153337315,59
MANT20016,0.2125770853,48.0153337315,60
MANT20016,0.217718034,48.0171900669,61
MANT20016,0.217718034,48.0171900669,62
MANT20016,0.217718034,48.0171900669,63
MANT20016,0.217718034,48.0171900669,64
MANT20016,0.2115047068,48.0203159639,65
MANT20016,0.2115047068,48.0203159639,66
MANT20016,0.2115047068,48.0203159639,67
MANT20049,0.2096121654,47.9858092089,0
MANT20049,0.2096121654,47.9858092089,1
MANT20049,0.2096121654,47.9858092089,2
MANT20049,0.2070233878,47.9895224556,3
MANT20049,0.2070233878,47.9895224556,4
MANT20049,0.2070233878,47.9895224556,5
MANT20049,0.2070233878,47.9895224556,6
MANT20049,0.2039334005,47.9926957481,7
MANT20049,0.2039334005,47.9926957481,8
MANT20049,0.2039334005,47.9926957481,9
MANT20049,0.2039334005,47.9926957481,10
MANT20049,0.1984169526,47.9938905152,11
MANT20049,0.1984169526,47.9938905152,12
MANT20049,0.1984169526,47.9938905152,13
MANT20049,0.1984169526,47.9938905152,14
MANT20049,0.1934861164,47.995509568,15
MANT20049,0.1934861164,47.995509568,16
MANT20049,0.1934861164,47.995509568,17
MANT20049,0.1934861164,47.995509568,18
MANT20049,0.195012323,47.9981913261,19
MANT20049,0.195012323,47.9981913261,20
MANT20049,0.195012323,47.9981913261,21
MANT20049,0.195012323,47.9981913261,22
MANT20049,0.1972782798,48.0008146129,23
MANT20049,0.1972782798,48.0008146129,24
MANT20049,0.1972782798,48.0008146129,25
MANT20049,0.1972782798,48.0008146129,26
MANT20049,0.1999358479,48.0046954343,27
MANT20049,0.1999358479,48.0046954343,28
MANT20049,0.1999358479,48.0046954343,29
MANT20049,0.1999358479,48.0046954343,30
MANT20049,0.2003026275,48.0088762437,31
MANT20049,0.2003026275,48.0088762437,32
MANT20049,0.2003026275,48.0088762437,33
MANT20049,0.2003026275,48.0088762437,34
MANT20049,0.2055302758,48.0122100493,35
MANT20049,0.2055302758,48.0122100493,36
MANT20049,0.2055302758,48.0122100493,37
MANT20049,0.2055302758,48.0122100493,38
MANT20049,0.2125770853,48.0153337315,39
MANT20049,0.2125770853,48.0153337315,40
MANT20049,0.2125770853,48.0153337315,41
MANT20049,0.2125770853,48.0153337315,42
MANT20049,0.217718034,48.0171900669,43
MANT20049,0.217718034,48.0171900669,44
MANT20049,0.217718034,48.0171900669,45
MANT20049,0.217718034,48.0171900669,46
MANT20049,0.2115047068,48.0203159639,47
MANT20049,0.2115047068,48.0203159639,48
MANT20049,0.2115047068,48.0203159639,49
MANT10051,0.2096121654,47.9858092089,0
MANT10051,0.2096121654,47.9858092089,1
MANT10051,0.2096121654,47.9858092089,2
MANT10051,0.2070233878,47.9895224556,3
MANT10051,0.2070233878,47.9895224556,4
MANT10051,0.2070233878,47.9895224556,5
MANT10051,0.2070233878,47.9895224556,6
MANT10051,0.2039334005,47.9926957481,7
MANT10051,0.2039334005,47.9926957481,8
MANT10051,0.2039334005,47.9926957481,9
MANT10051,0.2039334005,47.9926957481,10
MANT10051,0.1984169526,47.9938905152,11
MANT10051,0.1984169526,47.9938905152,12
MANT10051,0.1984169526,47.9938905152,13
MANT10051,0.1984169526,47.9938905152,14
MANT10051,0.1934861164,47.995509568,15
MANT10051,0.1934861164,47.995509568,16
MANT10051,0.1934861164,47.995509568,17
MANT10051,0.1934861164,47.995509568,18
MANT10051,0.195012323,47.9981913261,19
MANT10051,0.195012323,47.9981913261,20
MANT10051,0.195012323,47.9981913261,21
MANT10051,0.195012323,47.9981913261,22
MANT10051,0.1972782798,48.0008146129,23
MANT10051,0.1972782798,48.0008146129,24
MANT10051,0.1972782798,48.0008146129,25
MANT10051,0.1965456439,48.0040037856,26
MANT10051,0.1965456439,48.0040037856,27
MANT10051,0.1965456439,48.0040037856,28
MANT10051,0.1937344084,48.0052297831,29
MANT10051,0.1937344084,48.0052297831,30
MANT10051,0.1937344084,48.0052297831,31
MANT10051,0.1937344084,48.0052297831,32
MANT10051,0.1900463297,48.0069164256,33
MANT10051,0.1900463297,48.0069164256,34
MANT10051,0.1900463297,48.0069164256,35
MANT10051,0.1900463297,48.0069164256,36
MANT10051,0.1845124849,48.0094776309,37
MANT10051,0.1845124849,48.0094776309,38
MANT10051,0.1845124849,48.0094776309,39
MANT10051,0.1845124849,48.0094776309,40
MANT10051,0.1817066911,48.0115400722,41
MANT10051,0.1817066911,48.0115400722,42
MANT10051,0.1817066911,48.0115400722,43
MANT10051,0.1817066911,48.0115400722,44
MANT10051,0.1755108038,48.0135489162,45
MANT10051,0.1755108038,48.0135489162,46
MANT10051,0.1755108038,48.0135489162,47
MANT10051,0.1755108038,48.0135489162,48
MANT10051,0.1724878591,48.0189266482,49
MANT10051,0.1724878591,48.0189266482,50
MANT10051,0.1724878591,48.0189266482,51
MANT10051,0.1724878591,48.0189266482,52
MANT10051,0.1629832536,48.019848103,53
MANT10051,0.1629832536,48.019848103,54
MANT10051,0.1629832536,48.019848103,55
MANT10051,0.1629832536,48.019848103,56
MANT10051,0.1613886639,48.0159232206,57
MANT10051,0.1613886639,48.0159232206,58
MANT10051,0.1613886639,48.0159232206,59
MANT10051,0.1613886639,48.0159232206,60
MANT10051,0.1521732002,48.0169931014,61
MANT10051,0.1521732002,48.0169931014,62
MANT10051,0.1521732002,48.0169931014,63
MAN1010008,0.1429367565,48.0590186822,0
MAN1010008,0.1444652594,48.0540203965,1
MAN1010008,0.1444652594,48.0540203965,2
MAN1010008,0.1477255866,48.047568329,3
MAN1010008,0.1477255866,48.047568329,4
MAN1010008,0.1522753087,48.0400876903,5
MAN1010008,0.1522753087,48.0400876903,6
MAN1010008,0.1567267686,48.0372199541,7
MAN1010008,0.1567267686,48.0372199541,8
MAN1010008,0.1594519509,48.0358672765,9
MAN1010008,0.1594519509,48.0358672765,10
MAN1010008,0.1616017554,48.0341530127,11
MAN1010008,0.1616017554,48.0341530127,12
MAN1010008,0.180438544,48.0169772727,13
MAN1010008,0.180438544,48.0169772727,14
MAN1010008,0.1858125333,48.0117864978,15
MAN280020,0.1429367565,48.0590186822,0
MAN280020,0.1522753087,48.0400876903,1
MAN280020,0.1522753087,48.0400876903,2
MAN280020,0.1567267686,48.0372199541,3
MAN280020,0.1567267686,48.0372199541,4
MAN280020,0.1594519509,48.0358672765,5
MAN280020,0.1594519509,48.0358672765,6
MAN280020,0.1616017554,48.0341530127,7
MAN280020,0.1616017554,48.0341530127,8
MAN280020,0.1710703809,48.0253595356,9
MAN280020,0.1710703809,48.0253595356,10
MAN280020,0.1763513841,48.0241166824,11
MAN280020,0.1763513841,48.0241166824,12
MAN280020,0.1774850264,48.0229591237,13
MAN280020,0.1774850264,48.0229591237,14
MAN280020,0.1804641512,48.0206121043,15
MAN280020,0.1804641512,48.0206121043,16
MAN280020,0.1821231199,48.0193922064,17
MAN280020,0.1821231199,48.0193922064,18
MAN280020,0.1838818625,48.0176973356,19
MAN280020,0.1838818625,48.0176973356,20
MAN280020,0.1836678747,48.016370998,21
MAN280020,0.1836678747,48.016370998,22
MAN280020,0.1828251359,48.0146822521,23
MAN280020,0.1828251359,48.0146822521,24
MAN280020,0.181958091,48.011949518,25
MAN280020,0.181958091,48.011949518,26
MAN280020,0.1808435937,48.0090412915,27
MAN280020,0.1808435937,48.0090412915,28
MAN280020,0.1783542719,48.0092653045,29
MAN280020,0.1783542719,48.0092653045,30
MAN280020,0.174438663,48.009615863,31
MAN280020,0.174438663,48.009615863,32
MAN280020,0.1658417752,48.0100235181,33
MAN280020,0.1658417752,48.0100235181,34
MAN280020,0.1678195779,48.0114815463,35
MAN280020,0.1678195779,48.0114815463,36
MAN280020,0.1637525777,48.0135471873,37
MAN280020,0.1637525777,48.0135471873,38
MAN280020,0.1614285601,48.0136569647,39
MAN280020,0.1614285601,48.0136569647,40
MAN280020,0.1610047653,48.0112561454,41
MAN280020,0.1610047653,48.0112561454,42
MAN280020,0.1582711435,48.0115471629,43
MAN280020,0.1582711435,48.0115471629,44
MAN280020,0.1523289623,48.012264085,45
MAN280020,0.1523289623,48.012264085,46
MAN280020,0.1520165227,48.0168912217,47
