stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
StopArea:MANPLA_GARER,"Gare Routière",,47.997009,0.190329,,,1,,
StopArea:MANPLA_PONTD,"Pont des Tabacs",,47.998806,0.187723,,,1,,
StopArea:MANPLA_COLRY,"Colonel Raynal",,47.999916,0.185533,,,1,,
StopArea:MANPLA_STJOS,"St-Joseph",,47.984444,0.142011,,,1,,
StopArea:MANPLA_STECA,"Ste-Catherine",,48.022961,0.177485,,,1,,
StopArea:MANPLA_EPERO,"Éperon - Cité Plantagenêt",,48.005352,0.19491,,,1,,
StopArea:MANPLA_CHENE,"Chêne Vert",,48.00816,0.189647,,,1,,
StopArea:MANPLA_BOUTT,"Bouttié",,48.011562,0.189254,,,1,,
StopArea:MANPLA_CHASS,"Chasse Royale",,48.014832,0.186064,,,1,,
StopArea:MANPLA_COLON,"Colonel Quéru",,48.016201,0.184734,,,1,,
StopArea:MANPLA_COCHE,"Cochereaux",,48.012753,0.187958,,,1,,
StopArea:MANPLA_FORES,"Foresterie",,48.019909,0.145341,,,1,,
StopArea:MANPLA_SOUVE,"Souvenance",,48.019272,0.148441,,,1,,
StopArea:MANPLA_MVIVE,"Martial Vivet",,48.019749,0.153346,,,1,,
StopArea:MANPLA_EDITH,"Edith Piaf",,48.020756,0.156214,,,1,,
StopArea:MANPLA_BARBA,"Barbara",,48.020855,0.159147,,,1,,
StopArea:MANPLA_DESIR,"Desiré Bourneville",,48.020584,0.166815,,,1,,
StopArea:MANPLA_XAVIE,"Xavier Bichat",,48.022049,0.166124,,,1,,
StopArea:MANPLA_CLAUD,"Claude Bernard",,48.021709,0.163912,,,1,,
StopArea:MANPLA_ECOLL,"École Louise Labé",,48.020821,0.18,,,1,,
StopArea:MANPLA_COLEP,"Collège Épine",,48.016975,0.180439,,,1,,
StopArea:MANPLA_ANCET,"Ancien Étang",,48.043354,0.116375,,,1,,
StopArea:MANPLA_DROUE,"La Drouerie",,48.034618,0.113705,,,1,,
StopArea:MANPLA_MAIRI,"Mairie Trangé",,48.02718,0.113194,,,1,,
StopArea:MANPLA_BRUTR,"Bruyère Trangé",,48.0247,0.105789,,,1,,
StopArea:MANPLA_MURIE,"Mûriers",,48.011787,0.185813,,,1,,
StopArea:MANPLA_COLAP,"Collège Ambroise Paré",,48.004562,0.187327,,,1,,
StopArea:MANPLA_MAISO,"Maisons Rouges",,48.02235,0.098513,,,1,,
StopArea:MANPLA_LESGR,"Les Gravillons",,48.024937,0.079615,,,1,,
StopArea:MANPLA_RTFAY,"Route de Fay",,47.993534,0.106531,,,1,,
StopArea:MANPLA_CITEP,"Cité",,47.992767,0.109351,,,1,,
StopArea:MANPLA_LATOU,"La Touche",,47.987469,0.133992,,,1,,
StopArea:MANPLA_VIEUX,"Vieux Colombier",,47.991074,0.167273,,,1,,
StopArea:MANPLA_EGFAY,"Église Fay",,48.008652,0.070217,,,1,,
StopArea:MANPLA_AIGRV,"Aigreville",,48.005798,0.075443,,,1,,
StopArea:MANPLA_CHANT,"Chantemerle",,47.998528,0.088265,,,1,,
StopArea:MANPLA_ROUTE,"Route du Mans",,47.974316,0.104142,,,1,,
StopArea:MANPLA_CISGB,"Cimetière St-Georges-du-Bois",,47.970757,0.097098,,,1,,
StopArea:MANPLA_CCSGB,"Centre Commercial St-Georges-du-Bois",,47.966919,0.091233,,,1,,
StopArea:MANPLA_CEN,"C.E. NTN",,47.964367,0.125901,,,1,,
StopArea:MANPLA_LESTR,"Les Tremelières",,47.962521,0.120098,,,1,,
StopArea:MANPLA_PETIT,"Petit Chanteloup",,47.958298,0.113297,,,1,,
StopArea:MANPLA_MONGR,"Mongre",,47.955685,0.115859,,,1,,
StopArea:MANPLA_LEROS,"Le Rosier",,47.955498,0.120755,,,1,,
StopArea:MANPLA_LEPAT,"Le Pâtis Vert",,47.955421,0.12428,,,1,,
StopArea:MANPLA_JUIGN,"Juigné",,47.951683,0.128334,,,1,,
StopArea:MANPLA_LACHO,"La Chopinière",,47.947788,0.130305,,,1,,
StopArea:MANPLA_PAVIL,"Pavillon",,47.994457,0.14339,,,1,,
StopArea:MANPLA_LPOIA,"La Pointe Allonnes",,47.94841,0.134698,,,1,,
StopArea:MANPLA_LESSO,"Les Souvres",,47.949753,0.138619,,,1,,
StopArea:MANPLA_LECAR,"Le Carrefour",,47.950027,0.139893,,,1,,
StopArea:MANPLA_LYCMA,"Lycée Malraux",,47.956497,0.165928,,,1,,
StopArea:MANPLA_CEC,"C.E.NTN",,47.964397,0.126127,,,1,,
StopArea:MANPLA_COLMR,"Collège Le Marin",,47.963799,0.159814,,,1,,
StopArea:MANPLA_COLKE,"Collège Kennedy",,47.965153,0.162116,,,1,,
StopArea:MANPLA_TOURE,"Tourellerie",,48.01226,0.135369,,,1,,
StopArea:MANPLA_PRIME,"Primevère",,48.008854,0.13598,,,1,,
StopArea:MANPLA_CHARM,"Charmes",,48.007236,0.138877,,,1,,
StopArea:MANPLA_ORMEA,"Ormeau",,48.006168,0.13868,,,1,,
StopArea:MANPLA_LECHE,"Le Chêne",,47.991531,0.149181,,,1,,
StopArea:MANPLA_STGEO,"St-Georges",,47.983685,0.151395,,,1,,
StopArea:MANPLA_ROUIL,"Rouillon",,48.004631,0.136318,,,1,,
StopArea:MANPLA_BERAR,"Berardière",,47.976078,0.149259,,,1,,
StopArea:MANPLA_LESFA,"Les Fauchetières",,47.9781,0.132333,,,1,,
StopArea:MANPLA_BEAUC,"Beauchêne",,47.976482,0.127135,,,1,,
StopArea:MANPLA_CHFLE,"Champfleuri",,47.974812,0.127821,,,1,,
StopArea:MANPLA_LASAU,"La Saulaie",,47.973545,0.125624,,,1,,
StopArea:MANPLA_LESPE,"Les Petites Allourdes",,47.969185,0.125686,,,1,,
StopArea:MANPLA_LESAL,"Les Allourdes",,47.967411,0.121875,,,1,,
StopArea:MANPLA_LESCO,"Les Courterus",,47.942276,0.115767,,,1,,
StopArea:MANPLA_LESMA,"Les Maréchaux",,47.94437,0.11845,,,1,,
StopArea:MANPLA_LESTE,"Les Teillais",,47.948818,0.122977,,,1,,
StopArea:MANPLA_LECHA,"Le Châtaignier",,47.950428,0.125213,,,1,,
StopArea:MANPLA_LEPAV,"Le Pavillon Allonnes",,47.946976,0.130714,,,1,,
StopArea:MANPLA_LAHAR,"La Hardangère",,47.951267,0.141181,,,1,,
StopArea:MANPLA_ECOPA,"École Pasteur",,47.968369,0.157402,,,1,,
StopArea:MANPLA_ECOLY,"École Lyautey",,47.964909,0.156245,,,1,,
StopArea:MANPLA_BELLE,"Bellevue - Hauts de Coulaines",,48.020294,0.210902,,,1,,
StopArea:MANPLA_LEONT,"Léon Tolstoï",,48.019444,0.209609,,,1,,
StopArea:MANPLA_PAULL,"Paul-Louis Jacques",,48.017712,0.206769,,,1,,
StopArea:MANPLA_COPEN,"Copenhague",,48.019958,0.20629,,,1,,
StopArea:MANPLA_EUROP,"Europe",,48.021912,0.206801,,,1,,
StopArea:MANPLA_EGCOU,"Église Coulaines",,48.024357,0.205629,,,1,,
StopArea:MANPLA_LAPAI,"La Paix",,48.024216,0.202269,,,1,,
StopArea:MANPLA_JEANC,"Jean Cocteau",,48.028484,0.203008,,,1,,
StopArea:MANPLA_LEVER,"Le Verger",,48.031441,0.2049,,,1,,
StopArea:MANPLA_CAMPU,"Campus - Ribay",,48.015923,0.161389,,,1,,
StopArea:MANPLA_SARGE,"Sargé-lès-le-Mans",,48.034019,0.24063,,,1,,
StopArea:MANPLA_DIDIE,"Didier Pironi",,48.035366,0.239976,,,1,,
StopArea:MANPLA_RUDBA,"Rue de Ballon",,48.03801,0.238342,,,1,,
StopArea:MANPLA_LABOU,"La Bouquetière",,48.039053,0.240014,,,1,,
StopArea:MANPLA_MARCE,"Marcel Cerdan",,48.039219,0.241607,,,1,,
StopArea:MANPLA_MAREC,"Maréchaux",,48.038933,0.247131,,,1,,
StopArea:MANPLA_CAPUC,"Capucines",,48.036125,0.245154,,,1,,
StopArea:MANPLA_CERIS,"Cerisiers",,48.033066,0.242643,,,1,,
StopArea:MANPLA_BIGNO,"Bignon",,48.031101,0.243419,,,1,,
StopArea:MANPLA_CALVA,"Calvaire",,48.028301,0.242376,,,1,,
StopArea:MANPLA_BONNE,"Bonnetable",,48.02557,0.236906,,,1,,
StopArea:MANPLA_DOREE,"Dorée",,48.023808,0.232927,,,1,,
StopArea:MANPLA_FONTE,"Fontenelles",,48.020603,0.225975,,,1,,
StopArea:MANPLA_KABOU,"Kaboul",,48.019306,0.222902,,,1,,
StopArea:MANPLA_COLPS,"Collège La Psalette",,48.016529,0.204605,,,1,,
StopArea:MANPLA_PAREN,"Parence",,48.035713,0.288074,,,1,,
StopArea:MANPLA_PASSE,"Passe-Temps",,48.030327,0.280505,,,1,,
StopArea:MANPLA_CHYVR,"Château",,48.025913,0.277472,,,1,,
StopArea:MANPLA_BEROI,"Béroize",,48.036331,0.287151,,,1,,
StopArea:MANPLA_COLPA,"Collège Pasteur",,48.016727,0.270468,,,1,,
StopArea:MANPLA_ARCYY,"Arcy",,48.025711,0.259913,,,1,,
StopArea:MANPLA_SBLAN,"Sablon Blanc",,48.027763,0.25609,,,1,,
StopArea:MANPLA_JUGAN,"Jugannerie",,48.03212,0.273045,,,1,,
StopArea:MANPLA_ROTIY,"Rôti",,48.034878,0.282057,,,1,,
StopArea:MANPLA_COLCH,"Collège Champagné",,48.022293,0.331564,,,1,,
StopArea:MANPLA_GEORG,"Georges Brassens",,48.018517,0.327156,,,1,,
StopArea:MANPLA_BASSE,"Basse Lande",,48.017521,0.323078,,,1,,
StopArea:MANPLA_AUVOU,"Auvours",,48.013405,0.317578,,,1,,
StopArea:MANPLA_POLUC,"Polucan",,48.011597,0.285512,,,1,,
StopArea:MANPLA_GESAN,"George Sand",,48.01432,0.271596,,,1,,
StopArea:MANPLA_PERCH,"Perche",,48.015194,0.270034,,,1,,
StopArea:MANPLA_NARCI,"Narcisses",,48.014671,0.26496,,,1,,
StopArea:MANPLA_LYBEL,"Lycée Bellevue",,48.012352,0.205657,,,1,,
StopArea:MANPLA_LYCMO,"Lycée Montesquieu",,48.007236,0.20059,,,1,,
StopArea:MANPLA_LEOPO,"Léopold Gouloumes",,48.021553,0.331117,,,1,,
StopArea:MANPLA_JACQU,"Jacques Prévert",,48.023319,0.33243,,,1,,
StopArea:MANPLA_LYCSU,"Lycée Sud",,47.98241,0.228575,,,1,,
StopArea:MANPLA_FUNAY,"Funay",,47.985043,0.225321,,,1,,
StopArea:MANPLA_LYCEE,"Lycée Washington",,47.994762,0.203174,,,1,,
StopArea:MANPLA_WASHI,"Washington",,47.995628,0.202408,,,1,,
StopArea:MANPLA_LESLA,"Les Landes",,47.95549,0.229798,,,1,,
StopArea:MANPLA_BELET,"Belle Étoile",,47.951504,0.233747,,,1,,
StopArea:MANPLA_BOUCH,"Bouchardière",,47.942154,0.26229,,,1,,
StopArea:MANPLA_BRISS,"Brissons",,47.936836,0.268885,,,1,,
StopArea:MANPLA_LESCH,"Les Charmeuses",,47.935146,0.274475,,,1,,
StopArea:MANPLA_LESPI,"Les Pins",,47.939983,0.26528,,,1,,
StopArea:MANPLA_LEPRE,"Le Pressoir",,47.944088,0.2684,,,1,,
StopArea:MANPLA_MARLE,"Marcel Létang",,47.945065,0.264733,,,1,,
StopArea:MANPLA_RUAUD,"Ruaudin",,47.948444,0.260985,,,1,,
StopArea:MANPLA_COLSO,"Collège Les Sources",,47.970982,0.223297,,,1,,
StopArea:MANPLA_MULSA,"Mulsanne",,47.907024,0.23818,,,1,,
StopArea:MANPLA_HERMI,"Hermitage",,47.906235,0.240807,,,1,,
StopArea:MANPLA_EMARR,"Émile Arrouet",,47.906512,0.244135,,,1,,
StopArea:MANPLA_ANCIE,"Anciens Combattants",,47.90744,0.2484,,,1,,
StopArea:MANPLA_COLBO,"Collège Bollée",,47.909668,0.25167,,,1,,
StopArea:MANPLA_OREED,"Orée du Bois",,47.913528,0.250139,,,1,,
StopArea:MANPLA_PAULC,"Paul Cézanne",,47.913982,0.255514,,,1,,
StopArea:MANPLA_CEDRE,"Cèdres",,47.915771,0.258441,,,1,,
StopArea:MANPLA_BELVE,"Belvédères",,47.918785,0.256998,,,1,,
StopArea:MANPLA_FLORA,"Flora Tristan",,47.919426,0.250937,,,1,,
StopArea:MANPLA_EMILE,"Émile Plet",,47.917175,0.248349,,,1,,
StopArea:MANPLA_CENTR,"Centre Simone Signoret",,47.913326,0.24802,,,1,,
StopArea:MANPLA_MAINV,"Maison Neuve",,47.921501,0.220273,,,1,,
StopArea:MANPLA_HOTEL,"Hôtel de Ville Arnage",,47.9272,0.187532,,,1,,
StopArea:MANPLA_LAVAL,"La Vallée",,47.925053,0.186762,,,1,,
StopArea:MANPLA_CXBRA,"Croix de Braye",,47.922821,0.185729,,,1,,
StopArea:MANPLA_RTLUD,"Route du Lude",,47.922474,0.184512,,,1,,
StopArea:MANPLA_BEURU,"Beuruay",,47.925297,0.183835,,,1,,
StopArea:MANPLA_AVENU,"Avenue Nationale",,47.928257,0.185253,,,1,,
StopArea:MANPLA_RUEDU,"Rue du Port",,47.931465,0.186649,,,1,,
StopArea:MANPLA_NAUGU,"Nauguibert",,47.935635,0.18676,,,1,,
StopArea:MANPLA_COLLE,"Collèges",,47.938187,0.185665,,,1,,
StopArea:MANPLA_LAGAU,"La Gautrie",,47.945663,0.184303,,,1,,
StopArea:MANPLA_ETANG,"Étang",,47.946384,0.186389,,,1,,
StopArea:MANPLA_LEMAR,"Le Marin",,47.963917,0.160452,,,1,,
StopArea:MANPLA_PERRI,"Perrières",,47.964272,0.157236,,,1,,
StopArea:MANPLA_PASTE,"Pasteur",,47.967342,0.156881,,,1,,
StopArea:MANPLA_STGGA,"Stade Georges Garnier",,47.973358,0.158723,,,1,,
StopArea:MANPLA_CCUJC,"Centre Culturel Jean Carmet",,47.967468,0.160372,,,1,,
StopArea:MANPLA_CHOSP,"Centre Hospitalier Spécialisé",,47.960217,0.16552,,,1,,
StopArea:MANPLA_LEHMA,"Les Hautes Metairies",,47.952721,0.165427,,,1,,
StopArea:MANPLA_LYCCC,"Lycée Claude Chappe",,47.934086,0.184855,,,1,,
StopArea:MANNET1,"Nettleham",,47.912647,0.249706,,,1,,
StopArea:MANPLA_STEHE,"Ste-Hélène",,48.000546,0.211725,,,1,,
StopArea:MANPLA_AIGNE,"Aigné",,48.065033,0.119259,,,1,,
StopArea:MANPLA_BUCHE,"Buchetière",,48.069931,0.118476,,,1,,
StopArea:MANPLA_MAQUE,"Maquère",,48.077103,0.115771,,,1,,
StopArea:MANPLA_LAMAR,"La Mare",,48.072163,0.130999,,,1,,
StopArea:MANPLA_LEHOU,"Le Houx",,48.068516,0.132574,,,1,,
StopArea:MANPLA_LAMIL,"La Milesse",,48.063667,0.136521,,,1,,
StopArea:MANPLA_TERRO,"Terroirie",,48.061981,0.139209,,,1,,
StopArea:MANPLA_STEXU,"St-Exupéry",,48.059662,0.143063,,,1,,
StopArea:MANPLA_EGSTS,"Église St-Saturnin",,48.058624,0.15207,,,1,,
StopArea:MANPLA_VALDE,"Val de Vray",,48.061596,0.155114,,,1,,
StopArea:MANPLA_STSAT,"St-Saturnin",,48.062016,0.158814,,,1,,
StopArea:MANPLA_ANTON,"Antonnière",,48.061756,0.163266,,,1,,
StopArea:MANPLA_GRROL,"Grand Rolland",,48.067673,0.085547,,,1,,
StopArea:MANPLA_LEFOU,"Le Fouillet",,48.065338,0.090567,,,1,,
StopArea:MANPLA_JUP,"Jupinière",,48.060841,0.103184,,,1,,
StopArea:MANCDB1,"Champ du Bois",,48.057049,0.108365,,,1,,
StopArea:MANPLA_LARCE,"L'Arche",,48.059795,0.165239,,,1,,
StopArea:MANPLA_COLMA,"Collège La Madeleine",,48.023853,0.184086,,,1,,
StopArea:MANPLA_LAFOU,"La Fosse Louvette",,48.057777,0.107749,,,1,,
StopArea:MANPLA_LESRO,"Les Robinières",,48.05402,0.144465,,,1,,
StopArea:MANPLA_AGRIB,"Agribricorre",,48.047569,0.147726,,,1,,
StopArea:MANPLA_STCHR,"St-Christophe",,48.040388,0.152057,,,1,,
StopArea:MANPLA_LACHA,"La Chapelle-St-Aubin",,48.037227,0.156736,,,1,,
StopArea:MANPLA_TRANG,"Trangé",,48.036163,0.15902,,,1,,
StopArea:MANPLA_EGLIS,"Église La Chapelle-St-Aubin",,48.034153,0.161602,,,1,,
StopArea:MANPLA_VALMO,"Val Morand",,48.064003,0.131797,,,1,,
StopArea:MANPLA_HOUDO,"Houdouard",,48.067146,0.102997,,,1,,
StopArea:MANPLA_LAFOL,"La Folie",,48.066116,0.108463,,,1,,
StopArea:MANPLA_ANTAR,"Antarès - MMArena",,47.955952,0.221637,,,1,,
StopArea:MANPLA_TECHN,"Technicampus",,47.943512,0.215722,,,1,,
StopArea:MANPLA_GARES,"Gare Sud",,47.994987,0.189882,,,1,,
StopArea:MANPLA_YOURC,"Yourcenar",,47.993397,0.196105,,,1,,
StopArea:MANPLA_VIADU,"Viaducs",,47.992985,0.204511,,,1,,
StopArea:MANPLA_PAIXH,"Paixhans",,47.996731,0.206554,,,1,,
StopArea:MANPLA_RESIS,"Résistants",,47.994915,0.210911,,,1,,
StopArea:MANPLA_MONTH,"Monthéard",,47.994335,0.213993,,,1,,
StopArea:MANPLA_MAUPT,"Maupertuis",,47.996109,0.216937,,,1,,
StopArea:MANPLA_SECUR,"Sécurité Sociale",,47.997181,0.218616,,,1,,
StopArea:MANPLA_TRIPO,"Tri Postal",,47.994648,0.21643,,,1,,
StopArea:MANPLA_MAISG,"Mairie St-Georges-du-Bois",,47.972469,0.099303,,,1,,
StopArea:MANPLA_FOLLE,"Folleray",,47.985962,0.163656,,,1,,
StopArea:MANPLA_LADEN,"La Denisière",,48.026031,0.079267,,,1,,
StopArea:MANPLA_UNIVE,"Université",,48.016891,0.152017,,,1,,
StopArea:MANPLA_STASN,"Stade Asnillé",,47.996101,0.105124,,,1,,
StopArea:MANPLA_LAGRA,"La Grande Salle",,47.995247,0.10858,,,1,,
StopArea:MANPLA_MAIPR,"Mairie Pruillé-le-Chétif",,47.993988,0.107619,,,1,,
StopArea:MANPLA_STLAZ,"St-Lazare",,47.9995,0.182051,,,1,,
StopArea:MANPLA_MALPA,"Malpalu",,48.000725,0.219373,,,1,,
StopArea:MANPLA_BUFFO,"Buffon",,48.002708,0.220275,,,1,,
StopArea:MANPLA_GUERA,"Guéranger",,48.004074,0.21448,,,1,,
StopArea:MANPLA_BERGS,"Bergson",,48.002392,0.212805,,,1,,
StopArea:MANPLA_RUDNO,"Rue du Nord",,48.005054,0.211053,,,1,,
StopArea:MANPLA_CYRUS,"Cyrus",,48.005623,0.213592,,,1,,
StopArea:MANPLA_AIGLE,"Aigles",,48.005581,0.216337,,,1,,
StopArea:MANPLA_MUTUE,"Mutuel",,48.008392,0.217281,,,1,,
StopArea:MANPLA_GBOIS,"Grand Bois",,48.011497,0.21957,,,1,,
StopArea:MANPLA_BRIND,"Brindenier",,48.013531,0.21956,,,1,,
StopArea:MANPLA_MORDR,"Mordret",,48.01442,0.215497,,,1,,
StopArea:MANPLA_STALD,"St-Aldric",,48.01207,0.21289,,,1,,
StopArea:MANPLA_RACHE,"Rachel",,48.011009,0.210169,,,1,,
StopArea:MANPLA_JACOB,"Jacobins - Quinconces",,48.007343,0.200539,,,1,,
StopArea:MANPLA_MENDE,"Mendès-France",,48.006767,0.199664,,,1,,
StopArea:MANPLA_COMTE,"Comtes du Maine - Office du Tourisme",,48.004696,0.199936,,,1,,
StopArea:MANPLA_REPUB,"République",,48.003433,0.197306,,,1,,
StopArea:MANPLA_DELAG,"Delagenière",,48.013489,0.200692,,,1,,
StopArea:MANPLA_BANJA,"Banjan",,48.016151,0.202126,,,1,,
StopArea:MANPLA_PLESS,"Plessis",,48.026794,0.206134,,,1,,
StopArea:MANPLA_CLSEA,"Closeau",,48.028019,0.207251,,,1,,
StopArea:MANPLA_VAMON,"Val Monnet",,48.036018,0.216419,,,1,,
StopArea:MANPLA_VIGNE,"Vignes",,48.028118,0.210587,,,1,,
StopArea:MANPLA_TVALL,"3 Vallées",,48.023457,0.214724,,,1,,
StopArea:MANPLA_EHPAD,"EHPAD",,48.024261,0.210876,,,1,,
StopArea:MANPLA_SABLE,"Sables",,48.023685,0.201794,,,1,,
StopArea:MANPLA_LESCR,"Les Croisettes",,48.043354,0.220355,,,1,,
StopArea:MANPLA_PTCRX,"Petite Croix",,48.02536,0.17107,,,1,,
StopArea:MANPLA_ZIN,"Zone Industrielle Nord",,48.024117,0.176351,,,1,,
StopArea:MANPLA_LAROC,"La Rochelle",,48.020611,0.180464,,,1,,
StopArea:MANPLA_EPINE,"Épine",,48.019394,0.182123,,,1,,
StopArea:MANPLA_DUNKE,"Dunkerque",,48.017696,0.183882,,,1,,
StopArea:MANPLA_BOUVE,"Bouvet",,48.014683,0.182825,,,1,,
StopArea:MANPLA_THEOD,"Théodore Monod",,48.011841,0.185328,,,1,,
StopArea:MANPLA_RPAVE,"Pavé",,48.009041,0.180844,,,1,,
StopArea:MANPLA_FOLIE,"Folie",,48.009266,0.178354,,,1,,
StopArea:MANPLA_MARBO,"Marbot",,48.009773,0.174258,,,1,,
StopArea:MANPLA_MARCA,"Marcel Carné",,48.010025,0.165842,,,1,,
StopArea:MANPLA_MARPA,"Marcel Pagnol",,48.011482,0.16782,,,1,,
StopArea:MANPLA_GREMI,"Grémillon",,48.013546,0.163753,,,1,,
StopArea:MANPLA_LERIB,"Le Ribay",,48.013657,0.161429,,,1,,
StopArea:MANPLA_MELIE,"Méliès",,48.010857,0.16074,,,1,,
StopArea:MANPLA_PUITS,"Puits Fendu",,48.011547,0.158271,,,1,,
StopArea:MANPLA_VAUJO,"Vaujoubert",,48.012264,0.152329,,,1,,
StopArea:MANPLA_PRIRI,"Prince Ringuet",,48.017555,0.146188,,,1,,
StopArea:MANPLA_BLCHA,"Bellechasse",,48.017727,0.141727,,,1,,
StopArea:MANPLA_SCOTT,"Scotto",,48.016396,0.141361,,,1,,
StopArea:MANPLA_BEAUV,"Beauvoir",,48.013809,0.134527,,,1,,
StopArea:MANPLA_LAGER,"La Germinière",,48.011688,0.124573,,,1,,
StopArea:MANPLA_FONTA,"Fontaines",,48.00753,0.132161,,,1,,
StopArea:MANPLA_CHEVE,"Cheverny",,48.023483,0.176082,,,1,,
StopArea:MANPLA_FAMIL,"Family Village",,47.94405,0.240056,,,1,,
StopArea:MANPLA_TILLE,"Tilleuls",,47.941273,0.263436,,,1,,
StopArea:MANPLA_GABRI,"Gabriel Paillereau",,47.973152,0.147652,,,1,,
StopArea:MANPLA_DEBUS,"Debussy",,47.971268,0.160564,,,1,,
StopArea:MANPLA_CHABR,"Chabrier",,47.971649,0.163616,,,1,,
StopArea:MANPLA_CHAOU,"Chaoué",,47.969692,0.165653,,,1,,
StopArea:MANPLA_MASSE,"Massenet",,47.968716,0.163014,,,1,,
StopArea:MANPLA_PISCI,"Piscine",,47.961754,0.165015,,,1,,
StopArea:MANPLA_BRETA,"Bretagne",,47.953072,0.168479,,,1,,
StopArea:MANPLA_VENDE,"Vendée",,47.955467,0.16905,,,1,,
StopArea:MANPLA_LANGU,"Languedoc",,47.955719,0.171544,,,1,,
StopArea:MANPLA_FLAND,"Flandres",,47.954044,0.172283,,,1,,
StopArea:MANPLA_GASCO,"Gascogne",,47.952091,0.170876,,,1,,
StopArea:MANPLA_ALLON,"Allonnes",,47.952354,0.165629,,,1,,
StopArea:MANPLA_SAVOI,"Savoie",,47.95462,0.165992,,,1,,
StopArea:MANPLA_LEODE,"Léo Delibes",,47.971443,0.159284,,,1,,
StopArea:MANPLA_DEGAU,"De Gaulle",,48.004128,0.198913,,,1,,
StopArea:MANPLA_ERPEL,"Erpell",,48.002735,0.205002,,,1,,
StopArea:MANPLA_FLORE,"Flore",,48.001839,0.208966,,,1,,
StopArea:MANPLA_MARIE,"Mariette",,47.999012,0.213409,,,1,,
StopArea:MANPLA_LECOT,"Le Côteau",,47.997478,0.227638,,,1,,
StopArea:MANPLA_VAUGA,"Vaugauthier",,47.997711,0.230014,,,1,,
StopArea:MANPLA_BENER,"Béner",,47.999348,0.235525,,,1,,
StopArea:MANPLA_HUISN,"Logis de l'Huisne",,47.999859,0.240316,,,1,,
StopArea:MANPLA_LELUA,"Le Luard",,48.009575,0.263658,,,1,,
StopArea:MANPLA_CIMET,"Cimetière Yvré-l'Évêque",,48.011871,0.266276,,,1,,
StopArea:MANPLA_GUYBO,"Guy Bouriat",,48.013866,0.272262,,,1,,
StopArea:MANPLA_LOUMI,"Louise Michel",,48.024082,0.32995,,,1,,
StopArea:MANPLA_VAUDR,"Vaudrou",,48.027115,0.324388,,,1,,
StopArea:MANPLA_VERDU,"Verdun",,48.026043,0.324898,,,1,,
StopArea:MANPLA_LACHE,"La Chesnaie",,48.023972,0.336281,,,1,,
StopArea:MANPLA_STHUB,"St-Hubert",,48.015591,0.335446,,,1,,
StopArea:MANPLA_LAFOR,"La Forêt",,48.015915,0.332323,,,1,,
StopArea:MANPLA_CHAMP,"Champagné",,48.019394,0.335865,,,1,,
StopArea:MANPLA_BOLLE,"Bollée",,47.997295,0.222364,,,1,,
StopArea:MANPLA_CORMI,"Cormier",,47.940334,0.232974,,,1,,
StopArea:MANPLA_MAINE,"Maine",,48.014587,0.267256,,,1,,
StopArea:MANPLA_PIVOI,"Pivoines",,48.013622,0.265631,,,1,,
StopArea:MANPLA_YVREL,"Yvré-l'Évêque",,48.01878,0.270872,,,1,,
StopArea:MANPLA_ZAMEN,"Maillets - Zamenhof",,48.016865,0.217047,,,1,,
StopArea:MANPLA_STMAR,"St-Martin",,47.985699,0.209416,,,1,,
StopArea:MANPLA_PONTL,"Pontlieue - Jean Mac",,47.98291,0.211886,,,1,,
StopArea:MANPLA_SAPIN,"Sapins",,47.979923,0.208965,,,1,,
StopArea:MANPLA_JMOUL,"Jean Moulin",,47.977455,0.207765,,,1,,
StopArea:MANPLA_CITEJ,"Cité Joly",,47.975502,0.206866,,,1,,
StopArea:MANPLA_RONCE,"Ronceray",,47.973824,0.206063,,,1,,
StopArea:MANPLA_MAROC,"Maroc",,47.971401,0.204928,,,1,,
StopArea:MANPLA_CHEAU,"Château d'Eau",,47.969913,0.204225,,,1,,
StopArea:MANPLA_LAZAR,"Lazare Weiller",,47.967411,0.203053,,,1,,
StopArea:MANPLA_JVEDR,"Jules Vedrines",,47.965309,0.202214,,,1,,
StopArea:MANPLA_OASIS,"Oasis - Centre des Expositions",,47.96064,0.199912,,,1,,
StopArea:MANPLA_ACTIS,"Actisud",,47.950798,0.195463,,,1,,
StopArea:MANPLA_AEROD,"Aérodrome",,47.947933,0.194159,,,1,,
StopArea:MANPLA_TRINT,"Trintignant",,47.944557,0.190681,,,1,,
StopArea:MANPLA_POMMI,"Pommiers",,47.945065,0.187942,,,1,,
StopArea:MANPLA_VADES,"Val de Sarthe",,47.919872,0.180911,,,1,,
StopArea:MANPLA_LESHO,"Les Horizons",,48.057247,0.166525,,,1,,
StopArea:MANPLA_GRUES,"Grues Rouges",,48.055054,0.167662,,,1,,
StopArea:MANPLA_CINEM,"Cinémas CGR",,48.048363,0.17266,,,1,,
StopArea:MANPLA_BOURD,"Bourdonnière",,48.046547,0.173647,,,1,,
StopArea:MANPLA_LEARD,"Léard",,48.026012,0.181413,,,1,,
StopArea:MANPLA_LESPA,"Les Palis",,48.022999,0.18266,,,1,,
StopArea:MANPLA_MONTS,"Montsaulnière",,48.020992,0.183586,,,1,,
StopArea:MANPLA_STLIB,"St-Liboire",,48.017796,0.185313,,,1,,
